pandemic,pandemic	0.0036345392705836588	8
quarantine,quarantine	0.0015064701617503173	6
vaccine,vaccine	0.0004749699352245562	6
vaccinated,vaccinated	0.002073077645882382	7
lockdown,lockdown	0.009154622162541481	8
moots,moots	0.001124356146292027	8
vanishes,vanishes	0.004170836714990189	7
corona,corona	0.0028686675744910017	7
distancing,distancing	0.00130256354396463	5
vaccination,vaccination	0.0004453358050705569	6
virus,virus	0.0010390468758484372	6
airdrop,airdrop	0.0009068965430221176	6
yacht,yacht	0.0048321832858018166	8
masks,masks	0.0007256327271882856	7
ukraine,ukraine	0.0027844004490433782	5
vaccines,vaccines	0.0011100153435161797	5
dynamite,dynamite	0.0029055516645628554	7
mandates,mandates	0.0011030331768353552	5
ukrainian,ukrainian	0.0009172849186886989	6
doge,doge	0.0016383067324511336	6
staking,staking	0.0011783539900942497	7
bodybuilding,bodybuilding	0.0011048946959264505	5
manifesting,manifesting	0.0016187861963286032	7
stimulus,stimulus	0.0012291330834657277	8
liquidity,liquidity	0.0012350864788031046	6
epstein,epstein	0.000992624783065832	6
cdc,cdc	0.001700385050504405	7
cummings,cummings	0.0017553480316383485	6
rioters,rioters	0.0015726329349181611	8
capitol,capitol	0.000842860754401098	8
pronouns,pronouns	0.00012804279301759092	5
closeness,closeness	0.00021445100180239596	4
blinks,blinks	0.004404333934764915	8
obi,obi	0.0016658806286751204	6
mask,mask	0.004064526770906629	7
caters,caters	0.0013551256421595603	5
burrow,burrow	0.00249898001445914	8
inflation,inflation	0.0013055257552767596	7
taliban,taliban	0.0006836258580535937	7
ethiopia,ethiopia	0.00043861666304589875	6
misinformation,misinformation	0.00020800564946577005	5
socials,socials	0.0012010242292942452	6
bullish,bullish	0.0015985270150357112	5
cyberpunk,cyberpunk	0.0025086538707389527	7
vaccinations,vaccinations	0.000500546635459953	8
disinformation,disinformation	0.0005683195596256629	8
lifestyles,lifestyles	0.000857535467805981	6
boomer,boomer	0.003574047974891803	5
infections,infections	0.00023588797079499013	6
musk,musk	0.002289968547364074	6
pinks,pinks	0.00011292373067595118	5
in-person,in-person	0.0009788517512514527	6
scheduled,scheduled	0.000574019014654481	5
zoom,zoom	0.0003732182008278073	5
infected,infected	0.003749033133749191	8
protocols,protocols	0.0019086971707867884	8
ethiopian,ethiopian	0.001463645105046929	7
reopening,reopening	0.002819588600557088	7
ballots,ballots	0.00025080633113072626	4
fetishes,fetishes	0.0002097675288427192	5
mdma,mdma	0.0008549725702873268	7
minimums,minimums	0.0014475273114747944	6
scammers,scammers	0.0018042567228055972	7
crt,crt	0.0006315263510904279	6
vaccinate,vaccinate	0.0017926840150753742	7
jab,jab	0.001727329364659802	6
sars,sars	0.0013522226349914623	8
viruses,viruses	0.0009294999112360314	7
masking,masking	0.004280643671971229	8
telegram,telegram	0.0015425507780952863	5
whistleblower,whistleblower	0.0018265174511976623	7
greenwood,greenwood	0.0016776390921141582	8
outbreak,outbreak	0.0015294773463095934	5
mouthful,mouthful	0.0010964074886155029	7
precautions,precautions	0.002170840269762664	7
nato,nato	0.0008154601495073965	6
azerbaijan,azerbaijan	0.0019727236018806105	8
wholesome,wholesome	0.0013396202338828989	7
immunity,immunity	0.0014207469577467435	7
tracing,tracing	0.0011799678160611116	6
folklore,folklore	0.001708725686930701	5
arson,arson	0.00197324688896372	7
boomers,boomers	0.0007873696679732145	5
deaths,deaths	0.00046405027449758496	4
icu,icu	0.0013314429667641292	7
impeachment,impeachment	0.0005916762277113907	7
rioting,rioting	0.001018125194616526	7
normalize,normalize	0.0009530476019705691	6
shortages,shortages	0.00154930631432737	8
hoax,hoax	0.0018787431476710026	6
token,token	0.0009728684734136017	5
ghosted,ghosted	0.0012182335661250487	8
sedition,sedition	0.0003783623755376775	6
moderators,moderators	1.6095861485987406e-05	4
respiratory,respiratory	0.0005097734202821336	7
polygon,polygon	0.0031489183853026237	6
holders,holders	0.0030408291413704935	7
verified,verified	0.0003714894375751454	5
infectious,infectious	0.0017143351799977502	6
grifter,grifter	0.00010203697068789097	4
lh,lh	0.003270470020139138	7
prod,prod	0.000560879893127475	5
serotonin,serotonin	0.0008811093636289513	7
billionaires,billionaires	5.3429555791906225e-05	5
ecosystem,ecosystem	0.00046372101241975994	6
apes,apes	0.0022257115343684575	7
trauma,trauma	0.0005962829564316596	6
tesla,tesla	0.0014849709223190288	6
performed,performed	0.0005763123092454858	4
riots,riots	0.0014689585875048428	6
distanced,distanced	0.001573925500699458	6
concerns,concerns	0.00018074558715730493	6
clout,clout	0.00317481434624034	7
atp,atp	0.0006538103100151016	7
decentralized,decentralized	0.0006503088440811267	6
hancock,hancock	0.00169794163850856	6
jabs,jabs	0.005032415628401732	8
symptoms,symptoms	0.0004439082071460154	7
roe,roe	0.001149888630291529	6
sus,sus	0.0009137418538494035	6
ada,ada	0.0012859276286264487	8
systemic,systemic	0.0006224895254868246	5
discord,discord	0.000659563145633868	5
generational,generational	0.0013639817684272248	7
transcribe,transcribe	0.00017925641670357706	4
shiv,shiv	0.001714225256949864	7
bod,bod	0.004305154490001795	8
horny,horny	0.0004534203378609991	5
minted,minted	0.0023085076768112334	7
booster,booster	0.0048954103207096145	8
attractions,attractions	0.0008567560741837843	5
herbert,herbert	0.003483269956337298	8
hag,hag	0.002200425443097398	6
infection,infection	0.00017194372488515963	5
sol,sol	0.00513409485516747	7
reels,reels	0.007101853325487406	8
resin,resin	0.0004254390823433818	6
navigator,navigator	0.001086976772138537	6
afghanistan,afghanistan	0.0022056255081214227	5
caribbean,caribbean	0.0018456642834523418	5
truckers,truckers	0.0017668745045680279	7
discography,discography	0.0027484137307893786	5
dividend,dividend	0.0007167822885834063	6
restrictions,restrictions	0.0031582424401177533	5
stallion,stallion	0.0030394651656482363	7
unprovoked,unprovoked	0.0007202765541427514	7
virtual,virtual	0.0018662953997572451	6
grifters,grifters	0.0006465751914032092	6
ape,ape	0.004732524713878528	7
isolate,isolate	0.0014498488784677743	5
hospitals,hospitals	0.0007441739699438621	5
investors,investors	0.00032892703759546116	6
gatherings,gatherings	0.0025995883284962717	7
moot,moot	0.009330057427384353	6
creators,creators	0.001423867336541429	5
filibuster,filibuster	0.00034673844205879156	6
trending,trending	0.0012743571093495332	5
fryer,fryer	0.0006342149556366472	7
euphoria,euphoria	0.0010552828936616354	5
respectfully,respectfully	0.0021073047713826565	7
grooming,grooming	0.004837028527450271	7
investor,investor	0.002448716253154015	8
allegedly,allegedly	0.004675843614667996	5
protesters,protesters	0.00012163526260311475	5
fda,fda	0.0030405115559863916	7
livelihoods,livelihoods	0.0012588124933314848	6
morrison,morrison	0.0022003376274741804	8
moa,moa	0.0015733004930340577	7
apex,apex	0.007686243331209486	8
administered,administered	0.001642515404076561	8
cis,cis	0.00044367723922311697	6
canonically,canonically	0.00453831957358708	8
governors,governors	0.0018107806818875583	7
authoritarian,authoritarian	0.00030811003358111044	5
transmission,transmission	0.0006170420942281929	6
variant,variant	0.0009343925995948243	7
platforms,platforms	0.0010120065423644409	5
unemployment,unemployment	0.0014371688395262705	5
doses,doses	0.0011031116964602683	5
sustainability,sustainability	0.00034938146386020996	6
automatically,automatically	0.0005875788239155799	5
bozo,bozo	0.0009647087036808166	7
flu,flu	0.0005061154722501016	5
villagers,villagers	0.0014087171214631766	6
viral,viral	0.010989027042129229	7
protests,protests	0.0010070872817669052	6
tarot,tarot	0.0014600136609445036	7
maharashtra,maharashtra	0.0002481573877173293	5
isolation,isolation	0.003495696402191939	8
marxist,marxist	0.000597304254980946	7
adhd,adhd	0.00013044670367279299	5
immune,immune	0.0015214602704917146	6
clowning,clowning	0.0018107359067441875	7
scammer,scammer	0.0030487149790555668	7
isolating,isolating	0.001745193029145331	7
marketplace,marketplace	0.0012035306172952787	6
looting,looting	0.0020003484835704466	6
parlay,parlay	0.0009574509381271579	8
buccaneers,buccaneers	0.0008424252666713317	8
fentanyl,fentanyl	0.0002635073137853272	4
commissions,commissions	0.0008390915275057198	6
equity,equity	0.0033894490891963613	7
ventilation,ventilation	0.0004830072966305332	6
dogshit,dogshit	0.0038261810059169177	7
mortality,mortality	0.0006504239973770254	6
junta,junta	0.0006967728360430803	6
requesting,requesting	0.002074114871534416	6
pasting,pasting	0.0017505318785623336	6
carats,carats	0.001550227612100108	6
fascist,fascist	0.0008462212110361689	7
shanks,shanks	0.009662548096401546	7
afghan,afghan	0.0004777683061092386	4
yang,yang	0.0043453759877502	6
ani,ani	0.0011630507078576047	8
antis,antis	0.001728194421617979	6
moderator,moderator	0.00020726721835850892	5
minors,minors	0.004102518283883971	7
incited,incited	0.0006401520665162419	7
bedrock,bedrock	0.0010239925884689693	6
unmatched,unmatched	0.0021921363497576785	6
verify,verify	0.0009078141567758768	6
toxic,toxic	0.000608036009323687	5
manifest,manifest	0.0010431310154213058	7
stocks,stocks	0.001090231528345309	5
igbo,igbo	0.0015336025107206552	6
variants,variants	0.002011378464268687	8
curfew,curfew	0.0030419434056082606	8
reparations,reparations	0.0012610637442783679	7
polio,polio	0.0015668187163986325	5
d-day,d-day	0.0032706687861649986	7
ev,ev	0.003801230316543891	7
tyrannical,tyrannical	0.0008259964112646845	7
trillions,trillions	0.0010745269605327845	5
herd,herd	0.0030738207941423124	7
squid,squid	0.0019459283210806477	7
audited,audited	0.001944807112454594	6
shortage,shortage	0.0013099270369535398	6
equitable,equitable	0.0007848877883005478	7
verification,verification	0.001043721508042883	7
myanmar,myanmar	0.0002493616890554273	7
sustainable,sustainable	0.0022890828535273577	5
absentee,absentee	0.0012462694037436162	5
caregivers,caregivers	0.0007828018080443533	6
outbreaks,outbreaks	0.0016137866827855563	6
procreate,procreate	0.002902495683978157	6
prevention,prevention	0.001228722109958058	6
iranian,iranian	0.0010901467402462117	6
tokens,tokens	0.0009865676495712794	5
feral,feral	0.0031499999676355417	7
measures,measures	0.0035956075530604314	6
bot,bot	0.001105422478836715	5
chemicals,chemicals	0.00039875492644536603	4
erica,erica	0.0010366620630490875	6
debited,debited	0.0003037711172499957	6
infect,infect	0.0030993958780271003	7
monarchy,monarchy	0.000554996728428403	6
anchor,anchor	0.01506606974683844	8
accountable,accountable	0.0012378661319087936	5
efficacy,efficacy	0.0014792865629135177	7
well-being,well-being	0.0009302141416120957	5
pinned,pinned	0.0011104175487328671	6
yb,yb	0.0011823264272350364	8
cropping,cropping	0.006344196925749279	8
paved,paved	0.006271741156312793	7
chronically,chronically	0.0026825446973853806	6
communist,communist	0.0004373407347103564	5
hua,hua	0.0003126794232692909	7
sturgeon,sturgeon	0.0007461842877664049	7
cro,cro	0.0026453013621516863	8
cases,cases	0.0020210202247165077	5
hospitalized,hospitalized	0.00035333286442607026	5
zenith,zenith	0.004062170109332297	8
armenian,armenian	0.0015632409767737387	6
projector,projector	0.0011033135048171827	7
gremlin,gremlin	0.003407402803281556	7
normalized,normalized	0.0011590801174404808	6
traumatizing,traumatizing	0.00172309664972925	6
narratives,narratives	0.0017906179147398893	7
streamer,streamer	0.000508029682368516	5
audits,audits	0.0011768417130595399	6
action,action	0.00044318209670191067	4
mandate,mandate	0.0012988034462856346	6
shares,shares	0.0017407360753662893	7
overturn,overturn	0.0006404375999689016	7
traumatized,traumatized	0.000504539169586149	6
fascism,fascism	0.000766266133401805	5
overthrow,overthrow	0.0005578049990456746	6
bearish,bearish	0.0016074436372568446	5
draconian,draconian	0.0010511023407652198	8
imposter,imposter	0.003061694854136765	7
landlords,landlords	6.444858418463983e-05	4
pharmacies,pharmacies	0.0024412343060876696	7
postpone,postpone	0.004918994662359677	6
karen,karen	0.003516816071932327	6
alphabetical,alphabetical	0.003752498136308069	7
cum,cum	0.001073521468235361	6
arresting,arresting	0.0019105609677513291	7
hedge,hedge	0.002098317316957754	8
vibes,vibes	0.005152148020360681	5
fascists,fascists	0.0004272776475680029	7
massacred,massacred	0.00042656794420825594	6
china,china	0.0009120204024758438	5
narcissists,narcissists	0.0010326553193880095	7
rh,rh	0.0006358230494768469	6
freedoms,freedoms	0.000834253436799548	5
complying,complying	0.0012925376374074427	7
mint,mint	0.001080300304560744	7
patients,patients	0.0009777703733631071	5
models,models	0.0034222032711462846	7
governor,governor	0.0008585723278725643	5
bruno,bruno	0.0013998501074573566	6
totalitarian,totalitarian	0.0003354312531375081	5
inaction,inaction	0.0013884760317753875	8
autonomy,autonomy	0.0003200293433537338	5
project,project	0.0005403471106940616	5
normalcy,normalcy	0.0024436301962024176	8
affirmations,affirmations	0.0018533911357268007	7
narcissist,narcissist	0.0006580881602458177	6
unsolicited,unsolicited	0.0017595804421102201	6
tested,tested	0.0011273806647570384	5
peacock,peacock	0.0038230137647461415	7
businesses,businesses	0.0014259817734840752	5
swab,swab	0.0023726297227719684	6
undervalued,undervalued	0.0019047881769714836	7
uma,uma	6.311609587261735e-05	7
sycophants,sycophants	0.000737319574994677	7
chaotic,chaotic	0.0035038403492061443	7
mistreatment,mistreatment	0.001207593134031737	7
asexual,asexual	0.0013827768588587919	6
doodles,doodles	0.0018244920681388388	7
emissions,emissions	0.0005937760786091095	6
wei,wei	0.0021593739340254325	6
interact,interact	0.0025995162703775776	6
clown,clown	0.002897706176026915	7
checkmate,checkmate	0.007493650354076453	8
dementia,dementia	0.00038988065256895243	4
accountability,accountability	0.0027010627107436624	7
clot,clot	0.0016640412295080287	7
brainwashed,brainwashed	0.00011724504798438229	4
virgo,virgo	7.749771502696401e-05	4
unverified,unverified	0.001179079209210343	7
earnings,earnings	0.0008137352054160552	5
essential,essential	0.0026217926344186404	5
lender,lender	0.0006405603001949922	6
metrics,metrics	0.0023233363880730273	7
interacted,interacted	0.002914783967310819	6
boosters,boosters	0.0018812156746230713	6
reopen,reopen	0.0031830027529977656	6
cohort,cohort	0.0008229426542354368	5
villager,villager	0.0008689335990846869	7
sana,sana	0.0007408118217505644	8
atrocities,atrocities	0.00031387121172665733	5
investments,investments	0.0012108029765889317	7
pto,pto	0.001900963951078194	7
amplify,amplify	0.0017446135612250169	7
bisexual,bisexual	0.00013498179429316526	5
dysphoria,dysphoria	0.0005541136718887341	6
autistic,autistic	0.00041706427215149056	5
gouging,gouging	0.00041958514632389754	5
workforce,workforce	0.0005882246555487525	8
dumps,dumps	0.0036120256412197627	7
lawsuits,lawsuits	0.0007758659409701218	7
parasite,parasite	0.0016393403651800975	6
ufo,ufo	0.0030620511139303197	8
elderly,elderly	0.0040178096839996735	7
contact,contact	0.003238611091205823	6
indigenous,indigenous	0.0002505980333449287	5
theorists,theorists	0.0023884795523683167	8
halos,halos	0.0067016472601980626	8
contagious,contagious	0.0018552804875765494	6
cringe,cringe	0.0028461216364499275	5
pox,pox	0.002381807754880616	7
supermarkets,supermarkets	0.0020222107354890273	7
mutations,mutations	0.0015956304540432065	6
sikhs,sikhs	0.000680540320148193	6
temperature,temperature	0.0010958586347062926	5
oligarchs,oligarchs	0.0021593618961600614	6
homelessness,homelessness	0.001442190795629128	7
censoring,censoring	0.0005075709877353507	6
earnestly,earnestly	0.0012347386851653264	8
exemptions,exemptions	0.0009241682566020204	6
cursed,cursed	0.004217177159834273	5
legacies,legacies	0.0023109487588651723	7
protocol,protocol	0.002625656897796702	6
sind,sind	2.8942927991937317e-05	8
cult,cult	0.002354584296456963	6
plebs,plebs	0.0016050706537862336	6
injection,injection	0.00021989193610238988	6
bi,bi	0.0005061715696415003	5
charting,charting	0.001982323685848608	8
treasure,treasure	0.004442268561762441	5
crisis,crisis	0.00032384065768276127	5
abortion,abortion	0.002157753725300693	7
investing,investing	0.0020550361634901204	6
suppression,suppression	0.0002279896516124147	5
karma,karma	1.6883491208430357e-05	4
greene,greene	0.0008442413828596562	7
arising,arising	0.0013156411700572246	7
irreversible,irreversible	0.001592076158272171	6
banger,banger	0.0014003179759304318	7
medically,medically	0.0019095702244462665	7
